2014 Form EIA-860 Data - Schedule 6Acomma 'Boiler / Cooling System Associations',,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,Boiler ID,Cooling ID,Steam Plant Type
12199,Montana-Dakota Utilities Co,2790,R M Heskett,B2,C12,1
12341,MidAmerican Energy Co,1081,Riverside,6,1,1
12341,MidAmerican Energy Co,1081,Riverside,7,1,1
12341,MidAmerican Energy Co,1081,Riverside,8,1,1
12341,MidAmerican Energy Co,1081,Riverside,9,1,1
12341,MidAmerican Energy Co,1081,Riverside,6,2,1
12341,MidAmerican Energy Co,1081,Riverside,7,2,1
12341,MidAmerican Energy Co,1081,Riverside,9,2,1
12341,MidAmerican Energy Co,1081,Riverside,8,2,1
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,1,1,1
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,2,2,1
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,3,3,1
12341,MidAmerican Energy Co,1082,Walter Scott Jr Energy Center,4,4,1
12341,MidAmerican Energy Co,1091,George Neal North,1,1,1
12341,MidAmerican Energy Co,1091,George Neal North,2,2,1
12341,MidAmerican Energy Co,1091,George Neal North,3,3,1
12341,MidAmerican Energy Co,6664,Louisa,101,101,1
12341,MidAmerican Energy Co,7343,George Neal South,4,4,1
12341,MidAmerican Energy Co,7985,Greater Des Moines,HRSG1,1,3
12341,MidAmerican Energy Co,7985,Greater Des Moines,HRSG2,1,3
12384,Midwest Generations EME LLC,384,Joliet 29,71,7,1
12384,Midwest Generations EME LLC,384,Joliet 29,72,7,1
12384,Midwest Generations EME LLC,384,Joliet 29,81,8,1
12384,Midwest Generations EME LLC,384,Joliet 29,82,8,1
12384,Midwest Generations EME LLC,867,Crawford,7,7,4
12384,Midwest Generations EME LLC,867,Crawford,8,8,4
12384,Midwest Generations EME LLC,874,Joliet 9,5,6,1
12384,Midwest Generations EME LLC,879,Powerton,52,5,1
12384,Midwest Generations EME LLC,879,Powerton,51,5,1
12384,Midwest Generations EME LLC,879,Powerton,61,6,1
12384,Midwest Generations EME LLC,879,Powerton,62,6,1
12384,Midwest Generations EME LLC,883,Waukegan,17,6,1
12384,Midwest Generations EME LLC,883,Waukegan,7,7,1
12384,Midwest Generations EME LLC,883,Waukegan,8,8,1
12384,Midwest Generations EME LLC,884,Will County,1,1,1
12384,Midwest Generations EME LLC,884,Will County,2,2,1
12384,Midwest Generations EME LLC,884,Will County,3,3,1
12384,Midwest Generations EME LLC,884,Will County,4,4,1
12384,Midwest Generations EME LLC,886,Fisk Street,19,19,4
12465,System Energy Resourcescomma Inc,6072,Grand Gulf,NSS1,CW,3
12490,Middletown Power LLC,562,Middletown,2,2,1
12490,Middletown Power LLC,562,Middletown,3,3,1
12490,Middletown Power LLC,562,Middletown,4,4,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,20E01,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,09HR82,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,16E01,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,13HR82,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,10HR82,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,11HR82,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,12HR82,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,19E01,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,18E01,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,17E01,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,14HR82,SDM46,1
12492,Midland Cogeneration Venture,10745,Midland Cogeneration Venture,21E01,SDM46,1
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG1,ACC1,3
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG2,ACC2,3
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG3,ACC3,3
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG4,ACC4,3
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG5,ACC5,3
12501,Midlothian Energy LLC,55091,Midlothian Energy Facility,HRSG6,ACC6,3
12564,Mid-Georgia Cogen LP,55040,Mid-Georgia Cogeneration Facility,201,CW1,3
12564,Mid-Georgia Cogen LP,55040,Mid-Georgia Cogeneration Facility,101,CW1,3
12568,Milford Power Co LLC,55126,Milford Power Project,HRSG2,CA90,3
12568,Milford Power Co LLC,55126,Milford Power Project,HRSG1,CA90,3
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,1,1,1
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,2,2,1
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,3,3,1
12628,NRG Chalk Point LLC,1571,Chalk Point LLC,4,4,1
12631,NRG Delta LLC,228,Contra Costa,9,6,4
12631,NRG Delta LLC,228,Contra Costa,10,7,4
12631,NRG Delta LLC,271,Pittsburg Power,5,5,1
12631,NRG Delta LLC,271,Pittsburg Power,6,6,1
12631,NRG Delta LLC,271,Pittsburg Power,7,7,1
12647,ALLETEcomma Inc.,1891,Syl Laskin,1,CS1,1
12647,ALLETEcomma Inc.,1891,Syl Laskin,2,CS1,1
12647,ALLETEcomma Inc.,1893,Clay Boswell,1,CS1,1
12647,ALLETEcomma Inc.,1893,Clay Boswell,2,CS1,1
12647,ALLETEcomma Inc.,1893,Clay Boswell,3,CS3,1
12647,ALLETEcomma Inc.,1893,Clay Boswell,4,CS4,1
12647,ALLETEcomma Inc.,10075,Taconite Harbor Energy Center,3,CS1,1
12647,ALLETEcomma Inc.,10075,Taconite Harbor Energy Center,2,CS1,1
12647,ALLETEcomma Inc.,10075,Taconite Harbor Energy Center,1,CS1,1
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,1,1,1
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,2,2,1
12653,GenOn Mid-Atlantic LLC,1572,Dickerson,3,3,1
12653,GenOn Mid-Atlantic LLC,1573,Morgantown Generating Plant,1,1,1
12653,GenOn Mid-Atlantic LLC,1573,Morgantown Generating Plant,2,2,1
12658,Minnkota Power Coopcomma Inc,2823,Milton R Young,B1,CS1,1
12658,Minnkota Power Coopcomma Inc,2823,Milton R Young,B2,CS2,1
12667,Minnesota Municipal Power Agny,56164,Faribault Energy Park,HRSG1,CW01,1
12685,Entergy Mississippi Inc,2050,Baxter Wilson,1,1,1
12685,Entergy Mississippi Inc,2050,Baxter Wilson,2,2,1
12685,Entergy Mississippi Inc,2051,Delta (MS),1,1-2,4
12685,Entergy Mississippi Inc,2051,Delta (MS),2,1-2,4
12685,Entergy Mississippi Inc,2053,Rex Brown,3,CP,1
12685,Entergy Mississippi Inc,2053,Rex Brown,4,CP,1
12685,Entergy Mississippi Inc,2053,Rex Brown,1B,CT,1
12685,Entergy Mississippi Inc,2053,Rex Brown,1A,CT,1
12685,Entergy Mississippi Inc,8054,Gerald Andrus,1,1,1
12685,Entergy Mississippi Inc,55218,Hinds Energy Facility,H01,CW,3
12685,Entergy Mississippi Inc,55218,Hinds Energy Facility,H02,CW,3
12685,Entergy Mississippi Inc,55220,Attala,HRSG2,BOP,3
12685,Entergy Mississippi Inc,55220,Attala,HRSG1,BOP,3
12686,Mississippi Power Co,2049,Jack Watson,5,CT,1
12686,Mississippi Power Co,2049,Jack Watson,1,OTCW,1
12686,Mississippi Power Co,2049,Jack Watson,3,OTCW,1
12686,Mississippi Power Co,2049,Jack Watson,4,OTCW,1
12686,Mississippi Power Co,2049,Jack Watson,2,OTCW,1
12686,Mississippi Power Co,6073,Victor J Daniel Jr,2,BCCF,1
12686,Mississippi Power Co,6073,Victor J Daniel Jr,1,BCCF,1
12686,Mississippi Power Co,6073,Victor J Daniel Jr,4B,CT,1
12686,Mississippi Power Co,6073,Victor J Daniel Jr,3A,CT,1
12686,Mississippi Power Co,6073,Victor J Daniel Jr,3B,CT,1
12686,Mississippi Power Co,6073,Victor J Daniel Jr,4A,CT,1
12686,Mississippi Power Co,57037,Kemper County IGCC Project,A,1CT,1
12686,Mississippi Power Co,57037,Kemper County IGCC Project,B,1CT,1
12713,Millennium Power Partners LP,55079,Millennium Power,HRSG1,CTOWER,3
12792,NRG New York LLC,2625,Bowline Point,1,1,1
12792,NRG New York LLC,2625,Bowline Point,2,2,1
12796,Monongahela Power Co,3942,FirstEnergy Albright,1,1,4
12796,Monongahela Power Co,3942,FirstEnergy Albright,2,2,4
12796,Monongahela Power Co,3942,FirstEnergy Albright,3,3,4
12796,Monongahela Power Co,3942,FirstEnergy Albright,3,4,4
12796,Monongahela Power Co,3942,FirstEnergy Albright,2,4,4
12796,Monongahela Power Co,3942,FirstEnergy Albright,1,4,4
12796,Monongahela Power Co,3943,FirstEnergy Fort Martin Power Station,1,1,1
12796,Monongahela Power Co,3943,FirstEnergy Fort Martin Power Station,2,2,1
12796,Monongahela Power Co,3945,FirstEnergy Rivesville,7,5,4
12796,Monongahela Power Co,3945,FirstEnergy Rivesville,8,6,4
12796,Monongahela Power Co,3946,FirstEnergy Willow Island,1,1,4
12796,Monongahela Power Co,3946,FirstEnergy Willow Island,2,2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,37,PS2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,33,PS2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,34,PS2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,35,PS2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,COB,PS2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,36,PS2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,29,PS2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,32,PS2,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,32,PS3,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,36,PS3,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,29,PS3,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,COB,PS3,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,37,PS3,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,35,PS3,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,33,PS3,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,34,PS3,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,42,PS4,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,43,PS4,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,41,PS4,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,44,PS4,4
12981,Motiva Enterprises LLC,50973,Motiva Enterprises Port Arthur Refinery,46,PS4,4
13100,Municipal Electric Authority,7946,Wansley Unit 9,HRSG2,COOL1,1
13100,Municipal Electric Authority,7946,Wansley Unit 9,HRSG1,COOL1,1
13143,Board of Water Electric & Communications,1167,Muscatine Plant #1,7,7,1
13143,Board of Water Electric & Communications,1167,Muscatine Plant #1,8,8,1
13143,Board of Water Electric & Communications,1167,Muscatine Plant #1,9,9,1
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,63,63,1
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,64,64,1
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,65,65,1
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,66,66,1
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,67,67,1
13168,NRG Huntley Operations Inc,2549,C R Huntley Generating Station,68,68,1
13192,NRG Arthur Kill Operations Inc,2490,Arthur Kill Generating Station,20,2,1
13192,NRG Arthur Kill Operations Inc,2490,Arthur Kill Generating Station,30,3,1
13337,Nebraska Public Power District,2226,Canaday,1,1,1
13337,Nebraska Public Power District,2277,Sheldon,1,1,1
13337,Nebraska Public Power District,2277,Sheldon,2,2,1
13337,Nebraska Public Power District,6077,Gerald Gentleman,1,1,1
13337,Nebraska Public Power District,6077,Gerald Gentleman,2,2,1
13337,Nebraska Public Power District,8036,Cooper Nuclear Station,NSS1,CW,3
13407,Nevada Power Co,2322,Clark (NVE),1,1,3
13407,Nevada Power Co,2322,Clark (NVE),5,10,3
13407,Nevada Power Co,2322,Clark (NVE),6,10,3
13407,Nevada Power Co,2322,Clark (NVE),2,2,3
13407,Nevada Power Co,2322,Clark (NVE),3,3,3
13407,Nevada Power Co,2322,Clark (NVE),8,9,3
13407,Nevada Power Co,2322,Clark (NVE),7,9,3
13407,Nevada Power Co,2324,Reid Gardner,1,1,1
13407,Nevada Power Co,2324,Reid Gardner,2,2,1
13407,Nevada Power Co,2324,Reid Gardner,3,3,1
13407,Nevada Power Co,2324,Reid Gardner,4,4,1
13407,Nevada Power Co,7082,Harry Allen,HRSG6,ACC7,1
13407,Nevada Power Co,7082,Harry Allen,HRSG5,ACC7,1
13407,Nevada Power Co,55322,Chuck Lenzie Generating Station,HRSG1,ACC1,1
13407,Nevada Power Co,55322,Chuck Lenzie Generating Station,HRSG2,ACC1,1
13407,Nevada Power Co,55322,Chuck Lenzie Generating Station,HRSG4,ACC2,1
13407,Nevada Power Co,55322,Chuck Lenzie Generating Station,HRSG3,ACC2,1
13407,Nevada Power Co,55687,Higgins Generating Station,HRSG2,ACC,1
13407,Nevada Power Co,55687,Higgins Generating Station,HRSG1,ACC,1
13407,Nevada Power Co,55841,Silverhawk,A03,ACC,1
13407,Nevada Power Co,55841,Silverhawk,A01,ACC,1
13478,Entergy New Orleans Inc,1409,Michoud,1,1,1
13478,Entergy New Orleans Inc,1409,Michoud,2,2,1
13478,Entergy New Orleans Inc,1409,Michoud,3,3,1
13492,New Hope Power Company,54627,Okeelanta Cogeneration,C,CT1,1
13492,New Hope Power Company,54627,Okeelanta Cogeneration,B,CT1,1
13492,New Hope Power Company,54627,Okeelanta Cogeneration,A,CT1,1
13492,New Hope Power Company,54627,Okeelanta Cogeneration,C,CT2,1
13492,New Hope Power Company,54627,Okeelanta Cogeneration,A,CT2,1
13492,New Hope Power Company,54627,Okeelanta Cogeneration,B,CT2,1
13538,EP Newington Energy LLC,55661,EP Newington Energy LLC,HRSG1,TOW,1
13538,EP Newington Energy LLC,55661,EP Newington Energy LLC,HRSG2,TOW,1
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,1,1,1
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,2,1,1
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,4,2,1
13579,Dunkirk Power LLC,2554,Dunkirk Generating Plant,3,2,1
13584,NRG El Segundo Operations Inc,330,El Segundo Power,3,1,1
13584,NRG El Segundo Operations Inc,330,El Segundo Power,4,2,1
13584,NRG El Segundo Operations Inc,330,El Segundo Power,4,3,1
13584,NRG El Segundo Operations Inc,330,El Segundo Power,3,3,1
13584,NRG El Segundo Operations Inc,330,El Segundo Power,4,4,1
13584,NRG El Segundo Operations Inc,57901,El Segundo Energy Center LLC,10,10,3
13584,NRG El Segundo Operations Inc,57901,El Segundo Energy Center LLC,20,20,3
13606,Nine Mile Point Nuclear Sta LLC,2589,Nine Mile Point Nuclear Station,NSS1,U1,3
13606,Nine Mile Point Nuclear Sta LLC,2589,Nine Mile Point Nuclear Station,NSS2,U2,3
13756,Northern Indiana Pub Serv Co,995,Bailly,7,78,1
13756,Northern Indiana Pub Serv Co,995,Bailly,8,78,1
13756,Northern Indiana Pub Serv Co,997,Michigan City,12,12,1
13756,Northern Indiana Pub Serv Co,997,Michigan City,4,23,1
13756,Northern Indiana Pub Serv Co,997,Michigan City,5,23,1
13756,Northern Indiana Pub Serv Co,997,Michigan City,6,23,1
13756,Northern Indiana Pub Serv Co,6085,R M Schahfer,14,14,1
13756,Northern Indiana Pub Serv Co,6085,R M Schahfer,15,15,1
13756,Northern Indiana Pub Serv Co,6085,R M Schahfer,17,17,1
13756,Northern Indiana Pub Serv Co,6085,R M Schahfer,18,18,1
13756,Northern Indiana Pub Serv Co,55364,Sugar Creek Power,1B,CW,1
13756,Northern Indiana Pub Serv Co,55364,Sugar Creek Power,1A,CW,1
13781,Northern States Power Co - Minnesota,1904,Black Dog,3,1,1
13781,Northern States Power Co - Minnesota,1904,Black Dog,4,1,1
13781,Northern States Power Co - Minnesota,1904,Black Dog,5,1,1
13781,Northern States Power Co - Minnesota,1912,High Bridge,5,5,1
13781,Northern States Power Co - Minnesota,1912,High Bridge,6,6,1
13781,Northern States Power Co - Minnesota,1912,High Bridge,9,9,1
13781,Northern States Power Co - Minnesota,1915,Allen S King,1,1,1
13781,Northern States Power Co - Minnesota,1922,Monticello Nuclear Facility,NSS1,CS1,3
13781,Northern States Power Co - Minnesota,1925,Prairie Island,NSS2,0,3
13781,Northern States Power Co - Minnesota,1925,Prairie Island,NSS1,0,3
13781,Northern States Power Co - Minnesota,1927,Riverside (MN),7,200,3
13781,Northern States Power Co - Minnesota,1927,Riverside (MN),7A,200,3
13781,Northern States Power Co - Minnesota,1927,Riverside (MN),6,200,3
13781,Northern States Power Co - Minnesota,1927,Riverside (MN),8,300,3
13781,Northern States Power Co - Minnesota,6090,Sherburne County,1,1,1
13781,Northern States Power Co - Minnesota,6090,Sherburne County,2,2,1
13781,Northern States Power Co - Minnesota,6090,Sherburne County,3,3,1
13914,Occidental Chemical Corporation,55089,Taft Cogeneration Facility,20F201,53E002,1
13914,Occidental Chemical Corporation,55089,Taft Cogeneration Facility,20F301,53E002,1
13914,Occidental Chemical Corporation,55089,Taft Cogeneration Facility,20F101,53E002,1
13923,NRG Oswego Harbor Power Operations Inc,2594,Oswego Harbor Power,5,5,1
13923,NRG Oswego Harbor Power Operations Inc,2594,Oswego Harbor Power,6,6,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,1,1,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,2,2,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,3,3,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,4,4,1
13960,NRG Cabrillo Power Ops Inc,302,Encina,5,5,1
13994,Oglethorpe Power Corporation,7917,Chattahoochee Energy Facility,8A,10P,1
13994,Oglethorpe Power Corporation,7917,Chattahoochee Energy Facility,8B,10P,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,1H1100,1CW,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,1H2100,1CW,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,2H1100,2CW,1
13994,Oglethorpe Power Corporation,55382,Thomas A Smith Energy Facility,2H2100,2CW,1
14015,Ohio Valley Electric Corp,2876,Kyger Creek,1,1,1
14015,Ohio Valley Electric Corp,2876,Kyger Creek,2,2,1
14015,Ohio Valley Electric Corp,2876,Kyger Creek,3,3,1
14015,Ohio Valley Electric Corp,2876,Kyger Creek,4,4,1
14015,Ohio Valley Electric Corp,2876,Kyger Creek,5,5,1
14063,Oklahoma Gas & Electric Co,2951,Horseshoe Lake,8,8CT,1
14063,Oklahoma Gas & Electric Co,2951,Horseshoe Lake,6,CP,1
14063,Oklahoma Gas & Electric Co,2951,Horseshoe Lake,7,CP,1
14063,Oklahoma Gas & Electric Co,2952,Muskogee,4,4CT,1
14063,Oklahoma Gas & Electric Co,2952,Muskogee,5,5CT,1
14063,Oklahoma Gas & Electric Co,2952,Muskogee,6,6CT,1
14063,Oklahoma Gas & Electric Co,2952,Muskogee,3,RIV,1
14063,Oklahoma Gas & Electric Co,2953,Mustang,1,1CT,1
14063,Oklahoma Gas & Electric Co,2953,Mustang,2,2CT,1
14063,Oklahoma Gas & Electric Co,2953,Mustang,3,3CT,1
14063,Oklahoma Gas & Electric Co,2953,Mustang,4,4CT,1
14063,Oklahoma Gas & Electric Co,2956,Seminole (OK),1,CP,1
14063,Oklahoma Gas & Electric Co,2956,Seminole (OK),2,CP,1
14063,Oklahoma Gas & Electric Co,2956,Seminole (OK),3,CP,1
14063,Oklahoma Gas & Electric Co,6095,Sooner,2,CP,1
14063,Oklahoma Gas & Electric Co,6095,Sooner,1,CP,1
14063,Oklahoma Gas & Electric Co,55457,McClain Energy Facility,1,CT,3
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,FB1,210CLG,1
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,FB2,220CLG,1
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,FB3,230CLG,1
14063,Oklahoma Gas & Electric Co,55463,Redbud Power Plant,FB4,240CLG,1
14127,Omaha Public Power District,2289,Fort Calhoun,NSS1,1,3
14127,Omaha Public Power District,2291,North Omaha,1,1,1
14127,Omaha Public Power District,2291,North Omaha,2,2,1
14127,Omaha Public Power District,2291,North Omaha,3,3,1
14127,Omaha Public Power District,2291,North Omaha,4,4,1
14127,Omaha Public Power District,2291,North Omaha,5,5,1
14127,Omaha Public Power District,6096,Nebraska City,1,1,1
14127,Omaha Public Power District,6096,Nebraska City,2,2,1
14165,NRG Power Midwest LP,2836,Avon Lake,12,2,1
14165,NRG Power Midwest LP,2836,Avon Lake,10,2,1
14165,NRG Power Midwest LP,2861,Niles Power Plant,1,1,4
14165,NRG Power Midwest LP,2861,Niles Power Plant,2,2,4
14165,NRG Power Midwest LP,3096,Brunot Island,HRSG2B,CW,1
14165,NRG Power Midwest LP,3096,Brunot Island,HRSG3,CW,1
14165,NRG Power Midwest LP,3096,Brunot Island,HRSG2A,CW,1
14165,NRG Power Midwest LP,3098,Elrama Power Plant,1,1,1
14165,NRG Power Midwest LP,3098,Elrama Power Plant,2,2,1
14165,NRG Power Midwest LP,3098,Elrama Power Plant,3,3,1
14165,NRG Power Midwest LP,3098,Elrama Power Plant,4,4,1
14165,NRG Power Midwest LP,3138,New Castle Plant,3,3,1
14165,NRG Power Midwest LP,3138,New Castle Plant,4,4,1
14165,NRG Power Midwest LP,3138,New Castle Plant,5,5,1
14165,NRG Power Midwest LP,8226,Cheswick Power Plant,1,1,1
14184,Orlando CoGen Ltd LP,54466,Orlando Cogen LP,HRSG 1,TOW1,1
14232,Otter Tail Power Co,1943,Hoot Lake,1,1,1
14232,Otter Tail Power Co,1943,Hoot Lake,2,2,1
14232,Otter Tail Power Co,1943,Hoot Lake,3,3,1
14232,Otter Tail Power Co,1943,Hoot Lake,3,3A,1
14232,Otter Tail Power Co,6098,Big Stone,1,1,1
14232,Otter Tail Power Co,8222,Coyote,B1,C1,1
14266,PPL Susquehanna LLC,6103,PPL Susquehanna,NSS1,1,3
14266,PPL Susquehanna LLC,6103,PPL Susquehanna,NSS2,2,3
14268,City of Owensboro - (KY),1374,Elmer Smith,1,1,1
14268,City of Owensboro - (KY),1374,Elmer Smith,2,2,1
14274,Otay Mesa Energy Center LLC,55345,Otay Mesa Generating Project,HRSG 1,ACC1,1
14274,Otay Mesa Energy Center LLC,55345,Otay Mesa Generating Project,HRSG 2,ACC1,1
14294,PSEG Power New York Inc,2539,Bethlehem Energy Center,5,1,1
